datetime,count
2/26/2011 18:00,0
2/26/2011 19:00,0
2/26/2011 20:00,0
2/26/2011 21:00,0
2/26/2011 22:00,0
2/26/2011 23:00,0
2/27/2011 0:00,0
2/27/2011 1:00,0
2/27/2011 2:00,0
2/27/2011 3:00,0
2/27/2011 4:00,0
2/27/2011 6:00,0
2/27/2011 7:00,0
2/27/2011 8:00,0
2/27/2011 9:00,0
2/27/2011 10:00,0
2/27/2011 11:00,0
2/27/2011 12:00,0
2/27/2011 13:00,0
2/27/2011 14:00,0
2/27/2011 15:00,0
2/27/2011 16:00,0
2/27/2011 17:00,0
2/27/2011 18:00,0
2/27/2011 19:00,0
2/27/2011 20:00,0
2/27/2011 21:00,0
2/27/2011 22:00,0
2/27/2011 23:00,0
2/28/2011 0:00,0
2/28/2011 1:00,0
2/28/2011 3:00,0
2/28/2011 5:00,0
2/28/2011 6:00,0
2/28/2011 7:00,0
2/28/2011 8:00,0
2/28/2011 9:00,0
2/28/2011 10:00,0
2/28/2011 11:00,0
2/28/2011 12:00,0
2/28/2011 13:00,0
2/28/2011 14:00,0
2/28/2011 15:00,0
2/28/2011 16:00,0
2/28/2011 17:00,0
2/28/2011 18:00,0
2/28/2011 19:00,0
2/28/2011 20:00,0
2/28/2011 21:00,0
2/28/2011 22:00,0
2/28/2011 23:00,0
3/20/2011 0:00,0
3/20/2011 1:00,0
3/20/2011 2:00,0
3/20/2011 3:00,0
3/20/2011 4:00,0
3/20/2011 5:00,0
3/20/2011 6:00,0
3/20/2011 7:00,0
3/20/2011 8:00,0
3/20/2011 9:00,0
3/20/2011 10:00,0
3/20/2011 11:00,0
3/20/2011 12:00,0
3/20/2011 13:00,0
3/20/2011 14:00,0
3/20/2011 15:00,0
3/20/2011 16:00,0
3/20/2011 17:00,0
3/20/2011 18:00,0
3/20/2011 19:00,0
3/20/2011 20:00,0
3/20/2011 21:00,0
3/20/2011 22:00,0
3/20/2011 23:00,0
3/21/2011 0:00,0
3/21/2011 1:00,0
3/21/2011 2:00,0
3/21/2011 3:00,0
3/21/2011 5:00,0
3/21/2011 6:00,0
3/21/2011 7:00,0
3/21/2011 8:00,0
3/21/2011 9:00,0
3/21/2011 10:00,0
3/21/2011 11:00,0
3/21/2011 12:00,0
3/21/2011 13:00,0
3/21/2011 14:00,0
3/21/2011 15:00,0
3/21/2011 16:00,0
3/21/2011 17:00,0
3/21/2011 18:00,0
3/21/2011 19:00,0
3/21/2011 20:00,0
3/21/2011 21:00,0
3/21/2011 22:00,0
3/21/2011 23:00,0
3/22/2011 0:00,0
3/22/2011 1:00,0
3/22/2011 2:00,0
3/22/2011 3:00,0
3/22/2011 4:00,0
3/22/2011 5:00,0
3/22/2011 6:00,0
3/22/2011 7:00,0
3/22/2011 8:00,0
3/22/2011 9:00,0
3/22/2011 10:00,0
3/22/2011 11:00,0
3/22/2011 12:00,0
3/22/2011 13:00,0
3/22/2011 14:00,0
3/22/2011 15:00,0
3/22/2011 16:00,0
3/22/2011 17:00,0
3/22/2011 18:00,0
3/22/2011 19:00,0
3/22/2011 20:00,0
3/22/2011 21:00,0
3/22/2011 22:00,0
3/22/2011 23:00,0
3/23/2011 0:00,0
3/23/2011 1:00,0
3/23/2011 2:00,0
3/23/2011 3:00,0
3/23/2011 5:00,0
3/23/2011 6:00,0
3/23/2011 7:00,0
3/23/2011 8:00,0
3/23/2011 9:00,0
3/23/2011 10:00,0
3/23/2011 11:00,0
3/23/2011 12:00,0
3/23/2011 13:00,0
3/23/2011 14:00,0
3/23/2011 15:00,0
3/23/2011 16:00,0
3/23/2011 17:00,0
3/23/2011 18:00,0
3/23/2011 19:00,0
3/23/2011 20:00,0
3/23/2011 21:00,0
3/23/2011 22:00,0
3/23/2011 23:00,0
3/24/2011 0:00,0
3/24/2011 1:00,0
3/24/2011 2:00,0
3/24/2011 3:00,0
3/24/2011 4:00,0
3/24/2011 5:00,0
3/24/2011 6:00,0
3/24/2011 7:00,0
3/24/2011 8:00,0
3/24/2011 9:00,0
3/24/2011 10:00,0
3/24/2011 11:00,0
3/24/2011 12:00,0
3/24/2011 13:00,0
3/24/2011 14:00,0
3/24/2011 15:00,0
3/24/2011 16:00,0
3/24/2011 17:00,0
3/24/2011 18:00,0
3/24/2011 19:00,0
3/24/2011 20:00,0
3/24/2011 21:00,0
3/24/2011 22:00,0
3/24/2011 23:00,0
3/25/2011 0:00,0
3/25/2011 1:00,0
3/25/2011 2:00,0
3/25/2011 3:00,0
3/25/2011 4:00,0
3/25/2011 5:00,0
3/25/2011 6:00,0
3/25/2011 7:00,0
3/25/2011 8:00,0
3/25/2011 9:00,0
3/25/2011 10:00,0
3/25/2011 11:00,0
3/25/2011 12:00,0
3/25/2011 13:00,0
3/25/2011 14:00,0
3/25/2011 15:00,0
3/25/2011 16:00,0
3/25/2011 17:00,0
3/25/2011 18:00,0
3/25/2011 19:00,0
3/25/2011 20:00,0
3/25/2011 21:00,0
3/25/2011 22:00,0
3/25/2011 23:00,0
3/26/2011 0:00,0
3/26/2011 1:00,0
3/26/2011 2:00,0
3/26/2011 3:00,0
3/26/2011 4:00,0
3/26/2011 5:00,0
3/26/2011 6:00,0
3/26/2011 7:00,0
3/26/2011 8:00,0
3/26/2011 9:00,0
3/26/2011 10:00,0
3/26/2011 11:00,0
3/26/2011 12:00,0
3/26/2011 13:00,0
3/26/2011 14:00,0
3/26/2011 15:00,0
3/26/2011 16:00,0
3/26/2011 17:00,0
3/26/2011 18:00,0
3/26/2011 19:00,0
3/26/2011 20:00,0
3/26/2011 21:00,0
3/26/2011 22:00,0
3/26/2011 23:00,0
3/27/2011 0:00,0
3/27/2011 1:00,0
3/27/2011 2:00,0
3/27/2011 3:00,0
3/27/2011 4:00,0
3/27/2011 6:00,0
3/27/2011 7:00,0
3/27/2011 8:00,0
3/27/2011 9:00,0
3/27/2011 10:00,0
3/27/2011 11:00,0
3/27/2011 12:00,0
3/27/2011 13:00,0
3/27/2011 14:00,0
3/27/2011 15:00,0
3/27/2011 16:00,0
3/27/2011 17:00,0
3/27/2011 18:00,0
3/27/2011 19:00,0
3/27/2011 20:00,0
3/27/2011 21:00,0
3/27/2011 22:00,0
3/27/2011 23:00,0
3/28/2011 0:00,0
3/28/2011 1:00,0
3/28/2011 2:00,0
3/28/2011 3:00,0
3/28/2011 5:00,0
3/28/2011 6:00,0
3/28/2011 7:00,0
3/28/2011 8:00,0
3/28/2011 9:00,0
3/28/2011 10:00,0
3/28/2011 11:00,0
3/28/2011 12:00,0
3/28/2011 13:00,0
3/28/2011 14:00,0
3/28/2011 15:00,0
3/28/2011 16:00,0
3/28/2011 17:00,0
3/28/2011 18:00,0
3/28/2011 19:00,0
3/28/2011 20:00,0
3/28/2011 21:00,0
3/28/2011 22:00,0
3/28/2011 23:00,0
3/29/2011 0:00,0
3/29/2011 1:00,0
3/29/2011 2:00,0
3/29/2011 3:00,0
3/29/2011 4:00,0
3/29/2011 5:00,0
3/29/2011 6:00,0
3/29/2011 7:00,0
3/29/2011 8:00,0
3/29/2011 9:00,0
3/29/2011 10:00,0
3/29/2011 11:00,0
3/29/2011 12:00,0
3/29/2011 13:00,0
3/29/2011 14:00,0
3/29/2011 15:00,0
3/29/2011 16:00,0
3/29/2011 17:00,0
3/29/2011 18:00,0
3/29/2011 19:00,0
3/29/2011 20:00,0
3/29/2011 21:00,0
3/29/2011 22:00,0
3/29/2011 23:00,0
3/30/2011 0:00,0
3/30/2011 1:00,0
3/30/2011 2:00,0
3/30/2011 3:00,0
3/30/2011 4:00,0
3/30/2011 5:00,0
3/30/2011 6:00,0
3/30/2011 7:00,0
3/30/2011 8:00,0
3/30/2011 9:00,0
3/30/2011 10:00,0
3/30/2011 11:00,0
3/30/2011 12:00,0
3/30/2011 13:00,0
3/30/2011 14:00,0
3/30/2011 15:00,0
3/30/2011 16:00,0
3/30/2011 17:00,0
3/30/2011 18:00,0
3/30/2011 19:00,0
3/30/2011 20:00,0
3/30/2011 21:00,0
3/30/2011 22:00,0
3/30/2011 23:00,0
3/31/2011 0:00,0
3/31/2011 1:00,0
3/31/2011 2:00,0
3/31/2011 3:00,0
3/31/2011 4:00,0
3/31/2011 5:00,0
3/31/2011 6:00,0
3/31/2011 7:00,0
3/31/2011 8:00,0
3/31/2011 9:00,0
3/31/2011 10:00,0
3/31/2011 11:00,0
3/31/2011 12:00,0
3/31/2011 13:00,0
3/31/2011 14:00,0
3/31/2011 15:00,0
3/31/2011 16:00,0
3/31/2011 17:00,0
3/31/2011 18:00,0
3/31/2011 19:00,0
3/31/2011 20:00,0
3/31/2011 21:00,0
3/31/2011 22:00,0
3/31/2011 23:00,0
4/20/2011 0:00,0
4/20/2011 1:00,0
4/20/2011 2:00,0
4/20/2011 3:00,0
4/20/2011 4:00,0
4/20/2011 5:00,0
4/20/2011 6:00,0
4/20/2011 7:00,0
4/20/2011 8:00,0
4/20/2011 9:00,0
4/20/2011 10:00,0
4/20/2011 11:00,0
4/20/2011 12:00,0
4/20/2011 13:00,0
4/20/2011 14:00,0
4/20/2011 15:00,0
4/20/2011 16:00,0
4/20/2011 17:00,0
4/20/2011 18:00,0
4/20/2011 19:00,0
4/20/2011 20:00,0
4/20/2011 21:00,0
4/20/2011 22:00,0
4/20/2011 23:00,0
4/21/2011 0:00,0
4/21/2011 1:00,0
4/21/2011 2:00,0
4/21/2011 3:00,0
4/21/2011 4:00,0
4/21/2011 5:00,0
4/21/2011 6:00,0
4/21/2011 7:00,0
4/21/2011 8:00,0
4/21/2011 9:00,0
4/21/2011 10:00,0
4/21/2011 11:00,0
4/21/2011 12:00,0
4/21/2011 13:00,0
4/21/2011 14:00,0
4/21/2011 15:00,0
4/21/2011 16:00,0
4/21/2011 17:00,0
4/21/2011 18:00,0
4/21/2011 19:00,0
4/21/2011 20:00,0
4/21/2011 21:00,0
4/21/2011 22:00,0
4/21/2011 23:00,0
4/22/2011 0:00,0
4/22/2011 1:00,0
4/22/2011 2:00,0
4/22/2011 3:00,0
4/22/2011 4:00,0
4/22/2011 5:00,0
4/22/2011 6:00,0
4/22/2011 7:00,0
4/22/2011 8:00,0
4/22/2011 9:00,0
4/22/2011 10:00,0
4/22/2011 11:00,0
4/22/2011 12:00,0
4/22/2011 13:00,0
4/22/2011 14:00,0
4/22/2011 15:00,0
4/22/2011 16:00,0
4/22/2011 17:00,0
4/22/2011 18:00,0
4/22/2011 19:00,0
4/22/2011 20:00,0
4/22/2011 21:00,0
4/22/2011 22:00,0
4/22/2011 23:00,0
4/23/2011 0:00,0
4/23/2011 1:00,0
4/23/2011 2:00,0
4/23/2011 3:00,0
4/23/2011 4:00,0
4/23/2011 5:00,0
4/23/2011 6:00,0
4/23/2011 7:00,0
4/23/2011 8:00,0
4/23/2011 9:00,0
4/23/2011 10:00,0
4/23/2011 11:00,0
4/23/2011 12:00,0
4/23/2011 13:00,0
4/23/2011 14:00,0
4/23/2011 15:00,0
4/23/2011 16:00,0
4/23/2011 17:00,0
4/23/2011 18:00,0
4/23/2011 19:00,0
4/23/2011 20:00,0
4/23/2011 21:00,0
4/23/2011 22:00,0
4/23/2011 23:00,0
4/24/2011 0:00,0
4/24/2011 1:00,0
4/24/2011 2:00,0
4/24/2011 3:00,0
4/24/2011 4:00,0
4/24/2011 5:00,0
4/24/2011 6:00,0
4/24/2011 7:00,0
4/24/2011 8:00,0
4/24/2011 9:00,0
4/24/2011 10:00,0
4/24/2011 11:00,0
4/24/2011 12:00,0
4/24/2011 13:00,0
4/24/2011 14:00,0
4/24/2011 15:00,0
4/24/2011 16:00,0
4/24/2011 17:00,0
4/24/2011 18:00,0
4/24/2011 19:00,0
4/24/2011 20:00,0
4/24/2011 21:00,0
4/24/2011 22:00,0
4/24/2011 23:00,0
4/25/2011 0:00,0
4/25/2011 1:00,0
4/25/2011 2:00,0
4/25/2011 3:00,0
4/25/2011 4:00,0
4/25/2011 5:00,0
4/25/2011 6:00,0
4/25/2011 7:00,0
4/25/2011 8:00,0
4/25/2011 9:00,0
4/25/2011 10:00,0
4/25/2011 11:00,0
4/25/2011 12:00,0
4/25/2011 13:00,0
4/25/2011 14:00,0
4/25/2011 15:00,0
4/25/2011 16:00,0
4/25/2011 17:00,0
4/25/2011 18:00,0
4/25/2011 19:00,0
4/25/2011 20:00,0
4/25/2011 21:00,0
4/25/2011 22:00,0
4/25/2011 23:00,0
4/26/2011 0:00,0
4/26/2011 1:00,0
4/26/2011 2:00,0
4/26/2011 3:00,0
4/26/2011 4:00,0
4/26/2011 5:00,0
4/26/2011 6:00,0
4/26/2011 7:00,0
4/26/2011 8:00,0
4/26/2011 9:00,0
4/26/2011 10:00,0
4/26/2011 11:00,0
4/26/2011 12:00,0
4/26/2011 13:00,0
4/26/2011 14:00,0
4/26/2011 15:00,0
4/26/2011 16:00,0
4/26/2011 17:00,0
4/26/2011 18:00,0
4/26/2011 19:00,0
4/26/2011 20:00,0
4/26/2011 21:00,0
4/26/2011 22:00,0
4/26/2011 23:00,0
4/27/2011 0:00,0
4/27/2011 1:00,0
4/27/2011 2:00,0
4/27/2011 3:00,0
4/27/2011 4:00,0
4/27/2011 5:00,0
4/27/2011 6:00,0
4/27/2011 7:00,0
4/27/2011 8:00,0
4/27/2011 9:00,0
4/27/2011 10:00,0
4/27/2011 11:00,0
4/27/2011 12:00,0
4/27/2011 13:00,0
4/27/2011 14:00,0
4/27/2011 15:00,0
4/27/2011 16:00,0
4/27/2011 17:00,0
4/27/2011 18:00,0
4/27/2011 19:00,0
4/27/2011 20:00,0
4/27/2011 21:00,0
4/27/2011 22:00,0
4/27/2011 23:00,0
4/28/2011 0:00,0
4/28/2011 1:00,0
4/28/2011 2:00,0
4/28/2011 3:00,0
4/28/2011 4:00,0
4/28/2011 5:00,0
4/28/2011 6:00,0
4/28/2011 7:00,0
4/28/2011 8:00,0
4/28/2011 9:00,0
4/28/2011 10:00,0
4/28/2011 11:00,0
4/28/2011 12:00,0
4/28/2011 13:00,0
4/28/2011 14:00,0
4/28/2011 15:00,0
4/28/2011 16:00,0
4/28/2011 17:00,0
4/28/2011 18:00,0
4/28/2011 19:00,0
4/28/2011 20:00,0
4/28/2011 21:00,0
4/28/2011 22:00,0
4/28/2011 23:00,0
4/29/2011 0:00,0
4/29/2011 1:00,0
4/29/2011 2:00,0
4/29/2011 3:00,0
4/29/2011 4:00,0
4/29/2011 5:00,0
4/29/2011 6:00,0
4/29/2011 7:00,0
4/29/2011 8:00,0
4/29/2011 9:00,0
4/29/2011 10:00,0
4/29/2011 11:00,0
4/29/2011 12:00,0
4/29/2011 13:00,0
4/29/2011 14:00,0
4/29/2011 15:00,0
4/29/2011 16:00,0
4/29/2011 17:00,0
4/29/2011 18:00,0
4/29/2011 19:00,0
4/29/2011 20:00,0
4/29/2011 21:00,0
4/29/2011 22:00,0
4/29/2011 23:00,0
4/30/2011 0:00,0
4/30/2011 1:00,0
4/30/2011 2:00,0
4/30/2011 3:00,0
4/30/2011 4:00,0
4/30/2011 5:00,0
4/30/2011 6:00,0
4/30/2011 7:00,0
4/30/2011 8:00,0
4/30/2011 9:00,0
4/30/2011 10:00,0
4/30/2011 11:00,0
4/30/2011 12:00,0
4/30/2011 13:00,0
4/30/2011 14:00,0
4/30/2011 15:00,0
4/30/2011 16:00,0
4/30/2011 17:00,0
4/30/2011 18:00,0
4/30/2011 19:00,0
4/30/2011 20:00,0
4/30/2011 21:00,0
4/30/2011 22:00,0
4/30/2011 23:00,0
5/20/2011 0:00,0
5/20/2011 1:00,0
5/20/2011 2:00,0
5/20/2011 3:00,0
5/20/2011 4:00,0
5/20/2011 5:00,0
5/20/2011 6:00,0
5/20/2011 7:00,0
5/20/2011 8:00,0
5/20/2011 9:00,0
5/20/2011 10:00,0
5/20/2011 11:00,0
5/20/2011 12:00,0
5/20/2011 13:00,0
5/20/2011 14:00,0
5/20/2011 15:00,0
5/20/2011 16:00,0
5/20/2011 17:00,0
5/20/2011 18:00,0
5/20/2011 19:00,0
5/20/2011 20:00,0
5/20/2011 21:00,0
5/20/2011 22:00,0
5/20/2011 23:00,0
5/21/2011 0:00,0
5/21/2011 1:00,0
5/21/2011 2:00,0
5/21/2011 3:00,0
5/21/2011 4:00,0
5/21/2011 5:00,0
5/21/2011 6:00,0
5/21/2011 7:00,0
5/21/2011 8:00,0
5/21/2011 9:00,0
5/21/2011 10:00,0
5/21/2011 11:00,0
5/21/2011 12:00,0
5/21/2011 13:00,0
5/21/2011 14:00,0
5/21/2011 15:00,0
5/21/2011 16:00,0
5/21/2011 17:00,0
5/21/2011 18:00,0
5/21/2011 19:00,0
5/21/2011 20:00,0
5/21/2011 21:00,0
5/21/2011 22:00,0
5/21/2011 23:00,0
5/22/2011 0:00,0
5/22/2011 1:00,0
5/22/2011 2:00,0
5/22/2011 3:00,0
5/22/2011 4:00,0
5/22/2011 5:00,0
5/22/2011 6:00,0
5/22/2011 7:00,0
5/22/2011 8:00,0
5/22/2011 9:00,0
5/22/2011 10:00,0
5/22/2011 11:00,0
5/22/2011 12:00,0
5/22/2011 13:00,0
5/22/2011 14:00,0
5/22/2011 15:00,0
5/22/2011 16:00,0
5/22/2011 17:00,0
5/22/2011 18:00,0
5/22/2011 19:00,0
